key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,isInCluster,datasetName,recordedBy,identifiedBy,samplingProtocol,geodeticDatum,class,countryCode,country,rightsHolder,identifier,habitat,institutionCode,dynamicProperties,samplingEffort,county,locality,gbifID,occurrenceID,type,individualCount,lifeStage,dateIdentified,continent,waterBody,modified,otherCatalogNumbers,preparations,associatedOccurrences,municipality,associatedReferences,fieldNumber,eventRemarks,catalogNumber,vernacularName,locationRemarks,fieldNotes,eventTime,nameAccordingTo,behavior,reproductiveCondition,recordNumber,informationWithheld,acceptedNameUsage,verbatimEventDate,nomenclaturalCode,footprintWKT,collectionCode,verbatimLocality,disposition,previousIdentifications,identificationQualifier,originalNameUsage,occurrenceRemarks,bibliographicCitation,institutionKey,higherGeography,accessRights,networkKeys,elevation,elevationAccuracy,ownerInstitutionCode,language,sex,coordinateUncertaintyInMeters,collectionKey,institutionID,georeferenceProtocol,endDayOfYear,georeferenceRemarks,startDayOfYear,collectionID,higherClassification,references,taxonConceptID,associatedSequences,taxonID,name
2973806291,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.255+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.255+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14813,NA,UNICAMP,NA,NA,NA,Mangue do Sueste,2973806291,BRA:UNICAMP:ZUEC-AMP:14813,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Óvulos,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973806292,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.255+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.255+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14809,NA,UNICAMP,NA,NA,NA,NA,2973806292,BRA:UNICAMP:ZUEC-AMP:14809,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Óvulos,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973806293,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.254+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.254+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14810,NA,UNICAMP,NA,NA,NA,NA,2973806293,BRA:UNICAMP:ZUEC-AMP:14810,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Óvulos,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973806296,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.256+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.256+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14806,NA,UNICAMP,NA,NA,NA,Açude do Xeréu,2973806296,BRA:UNICAMP:ZUEC-AMP:14806,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973806297,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.255+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.255+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14808,NA,UNICAMP,NA,NA,NA,NA,2973806297,BRA:UNICAMP:ZUEC-AMP:14808,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Óvulos,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973806298,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.255+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.255+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14807,NA,UNICAMP,NA,NA,NA,Mangue do Sueste,2973806298,BRA:UNICAMP:ZUEC-AMP:14807,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973807327,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.259+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.259+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14816,NA,UNICAMP,NA,NA,NA,NA,2973807327,BRA:UNICAMP:ZUEC-AMP:14816,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Óvulos,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973807328,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.258+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.258+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14814,NA,UNICAMP,NA,NA,NA,NA,2973807328,BRA:UNICAMP:ZUEC-AMP:14814,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Óvulos,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973807330,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.259+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.259+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo e Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:14815,NA,UNICAMP,NA,NA,NA,NA,2973807330,BRA:UNICAMP:ZUEC-AMP:14815,Collection,NA,NA,2009-01-31T00:00:00,NA,NA,2022-06-02T13:33:33.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,14815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Óvulos,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973810970,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.485+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,1,31,2009-01-31T00:00:00,2022-09-30T12:23:40.485+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Luís Felipe Toledo; Ricardo S. Ribeiro,Luís Felipe Toledo & Ricardo S.Ribeiro,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:16206,NA,UNICAMP,NA,NA,NA,NA,2973810970,BRA:UNICAMP:ZUEC-AMP:16206,Collection,NA,NA,NA,NA,NA,2022-06-02T13:33:55.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,16206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Óvulos,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,MALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973814513,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.772+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,8,1,2009-08-01T00:00:00,2022-09-30T12:23:40.772+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Julia Tolledo; Vitor Dias Fernandes,Julia Tolledo & Vitor Dias Fernandes,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:16564,NA,UNICAMP,NA,NA,NA,Praia do Atalaia,2973814513,BRA:UNICAMP:ZUEC-AMP:16564,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:01.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,16564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973814515,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.771+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,8,1,2009-08-01T00:00:00,2022-09-30T12:23:40.771+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Julia Tolledo; Vitor Dias Fernandes,Julia Tolledo & Vitor Dias Fernandes,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:16565,NA,UNICAMP,NA,NA,NA,Praia do Atalaia,2973814515,BRA:UNICAMP:ZUEC-AMP:16565,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:01.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,16565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973814520,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.770+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,8,1,2009-08-01T00:00:00,2022-09-30T12:23:40.770+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Julia Tolledo; Vitor Dias Fernandes,Julia Tolledo & Vitor Dias Fernandes,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:16567,NA,UNICAMP,NA,NA,NA,Praia do Atalaia,2973814520,BRA:UNICAMP:ZUEC-AMP:16567,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:01.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,16567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973814521,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:40.770+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,8,1,2009-08-01T00:00:00,2022-09-30T12:23:40.770+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Julia Tolledo; Vitor Dias Fernandes,Julia Tolledo & Vitor Dias Fernandes,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:16566,NA,UNICAMP,NA,NA,NA,Praia do Atalaia,2973814521,BRA:UNICAMP:ZUEC-AMP:16566,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:01.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,16566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
2973790727,"Rhinella jimi (Stevaux, 2002)",NA,NA,inmano,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2022-09-30T12:22:32.741+00:00,2022-09-30T12:23:38.073+00:00,318,8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5216855,1,44,131,952,6727,2422625,5216855,5216855,"Rhinella jimi (Stevaux, 2002)",Animalia,Chordata,Anura,Bufonidae,Rhinella,Rhinella jimi,Rhinella,jimi,SPECIES,ACCEPTED,LC,Pernambuco,2009,10,6,2009-10-06T00:00:00,2022-09-30T12:23:38.073+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,Júlia Tolledo; V. D. Fernandes,NA,NA,NA,Amphibia,BR,Brazil,ZUEC-AMP - Coleção de Anfíbios do Museu de Zoologia da UNICAMP,BRA:UNICAMP:ZUEC-AMP:19563,NA,UNICAMP,NA,NA,NA,NA,2973790727,BRA:UNICAMP:ZUEC-AMP:19563,Collection,NA,NA,NA,NA,NA,2022-06-02T13:34:44.000+00:00,NA,NA,NA,Fernando de Noronha,NA,NA,NA,19563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZUEC-AMP,NA,NA,NA,NA,NA,Girino,NA,NA,NA,NA,,NA,NA,Universidade Estadual de Campinas,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinella jimi (Stevaux, 2002)"
